Suburb,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Price
Malvern East,4,h,PI,Jellis,2016-11-19 00:00:00.000,11.2,3145,4,2,1,504,260,1920,Stonnington,1580000
Malvern East,2,u,S,Besser,2016-05-22 00:00:00.000,11.2,3145,2,2,1,0,104,2013,Stonnington,820000
Malvern East,2,u,S,hockingstuart,2016-05-22 00:00:00.000,11.2,3145,2,1,1,0,74,1970,Stonnington,480000
Malvern East,3,h,S,hockingstuart,2016-08-22 00:00:00.000,11.2,3145,3,2,2,234,201,1998,Stonnington,1680000
Malvern East,1,u,PI,Anderson,2016-04-23 00:00:00.000,11.2,3145,1,1,1,0,42,2013,Stonnington,300000
Malvern East,3,h,PI,Thomson,2016-09-24 00:00:00.000,11.2,3145,3,1,2,645,126,1960,Stonnington,1100000
Malvern East,1,u,SP,hockingstuart,2016-09-24 00:00:00.000,11.2,3145,1,1,1,0,38,1965,Stonnington,373000
Malvern East,4,t,PI,Abercromby's,2017-02-25 00:00:00.000,11.2,3145,4,3,2,427,337,2012,Stonnington,2560000
Malvern East,3,h,S,Johnston,2017-02-25 00:00:00.000,11.2,3145,3,2,1,310,114,1970,Stonnington,960000
Malvern East,1,u,S,Jellis,2016-11-27 00:00:00.000,11.2,3145,1,1,1,0,46,1940,Stonnington,315000
Malvern East,3,h,S,Marshall,2016-11-27 00:00:00.000,11.2,3145,3,1,1,333,147,1948,Stonnington,1297000
Malvern East,3,t,S,Marshall,2016-11-27 00:00:00.000,11.2,3145,3,2,2,0,134,2013,Stonnington,1015000
Malvern East,2,u,S,Castran,2016-11-27 00:00:00.000,11.2,3145,2,1,1,0,62,1960,Stonnington,523000
Malvern East,3,h,S,Stockdale,2016-11-27 00:00:00.000,11.2,3145,3,2,2,606,133,1965,Stonnington,1335000
Malvern East,2,u,SP,hockingstuart,2016-11-27 00:00:00.000,11.2,3145,2,1,1,0,57,1997,Stonnington,425000
Malvern East,3,h,S,Marshall,2016-11-27 00:00:00.000,11.2,3145,3,2,1,375,155,1920,Stonnington,1670000
Malvern East,4,h,VB,Jellis,2016-11-27 00:00:00.000,11.2,3145,4,3,2,222,90,2010,Stonnington,1350000
Malvern East,3,h,S,RT,2016-05-28 00:00:00.000,11.2,3145,3,1,2,764,114,1925,Stonnington,1650000
Malvern East,3,h,VB,Jellis,2016-08-28 00:00:00.000,11.2,3145,3,1,1,288,132,1999,Stonnington,950000
Malvern East,3,h,S,Ray,2016-08-28 00:00:00.000,11.2,3145,3,1,2,615,126,1950,Stonnington,1782500
Malvern East,2,t,S,Jellis,2016-07-30 00:00:00.000,11.2,3145,2,2,1,0,120,2015,Stonnington,650000
Maribyrnong,3,h,PI,Burnham,2016-12-03 00:00:00.000,8.7,3032,3,1,2,597,154,1970,Maribyrnong,975000
Maribyrnong,3,t,VB,Biggin,2016-02-04 00:00:00.000,8.7,3032,3,2,2,77,115,2004,Maribyrnong,560000
Maribyrnong,2,t,SP,Biggin,2016-06-04 00:00:00.000,8.7,3032,2,1,1,0,88,2004,Maribyrnong,355000
Maribyrnong,3,t,SP,Biggin,2016-05-07 00:00:00.000,8.7,3032,3,2,2,77,138,2000,Maribyrnong,550000
Maribyrnong,2,u,SP,Biggin,2016-05-07 00:00:00.000,8.7,3032,2,1,2,5661,103,1940,Maribyrnong,420000
Maribyrnong,2,h,S,Raine,2016-05-07 00:00:00.000,8.7,3032,2,1,1,904,53,1985,Maribyrnong,399000
Maribyrnong,3,h,S,Nelson,2016-05-07 00:00:00.000,8.7,3032,3,1,4,762,142,1950,Maribyrnong,1105000
Maribyrnong,3,t,S,Nelson,2016-11-07 00:00:00.000,8.7,3032,3,1,2,250,132,2000,Maribyrnong,730000
Maribyrnong,3,u,S,Rendina,2016-11-07 00:00:00.000,8.7,3032,3,2,2,202,121,2006,Maribyrnong,662500
Maribyrnong,2,t,S,Biggin,2016-09-10 00:00:00.000,8.7,3032,2,1,2,53,71,2000,Maribyrnong,410000
Maribyrnong,3,h,SP,Biggin,2016-09-10 00:00:00.000,8.7,3032,3,1,2,689,110,1920,Maribyrnong,920000
Maribyrnong,3,h,S,Nelson,2016-09-10 00:00:00.000,8.7,3032,3,2,2,645,211,1900,Maribyrnong,1320000
Maribyrnong,5,h,SP,Biggin,2016-09-10 00:00:00.000,8.7,3032,5,3,2,446,286,2002,Maribyrnong,1150000
Maribyrnong,3,h,S,Nelson,2016-11-12 00:00:00.000,8.7,3032,3,2,2,222,200,2002,Maribyrnong,847000
Maribyrnong,2,u,SP,Biggin,2016-11-12 00:00:00.000,8.7,3032,2,1,2,3967,87,2007,Maribyrnong,400000
Maribyrnong,3,h,S,Biggin,2016-05-14 00:00:00.000,8.7,3032,3,2,2,1396,175,1955,Maribyrnong,1072000
Maribyrnong,2,t,PI,Redina,2016-05-14 00:00:00.000,8.7,3032,2,2,1,176,142,2010,Maribyrnong,510000
Maribyrnong,3,t,PI,Clairmont,2016-04-16 00:00:00.000,8.7,3032,3,2,2,151,3,2010,Maribyrnong,865000
Maribyrnong,2,t,S,Jas,2016-04-16 00:00:00.000,8.7,3032,3,1,2,98,128,2009,Maribyrnong,570000
Maribyrnong,4,h,VB,Nelson,2016-09-17 00:00:00.000,8.7,3032,4,3,8,865,374,2013,Maribyrnong,1900000
Maribyrnong,2,t,S,Trimson,2017-03-18 00:00:00.000,8.7,3032,2,1,1,83,88,1980,Maribyrnong,429000
Maribyrnong,3,h,SP,Raine,2017-03-18 00:00:00.000,8.7,3032,3,2,2,4977,95,2005,Maribyrnong,456000
Maribyrnong,2,u,S,Raine,2016-06-18 00:00:00.000,8.7,3032,2,2,1,3014,80,2012,Maribyrnong,566000
Maribyrnong,2,t,S,Nelson,2016-06-18 00:00:00.000,8.7,3032,2,1,1,85,84,1980,Maribyrnong,408000
Maribyrnong,2,u,VB,Trimson,2016-11-19 00:00:00.000,8.7,3032,2,2,1,0,79,2011,Maribyrnong,470000
Maribyrnong,3,h,VB,Nelson,2016-05-22 00:00:00.000,8.7,3032,3,3,2,173,184,2000,Maribyrnong,780000
Maribyrnong,2,t,PI,Rendina,2016-08-22 00:00:00.000,8.7,3032,2,1,2,54,85,2000,Maribyrnong,440000
Maribyrnong,4,h,SP,Brad,2016-04-23 00:00:00.000,8.7,3032,3,2,2,452,245,1999,Maribyrnong,1048700
Maribyrnong,2,t,PI,Rendina,2016-09-24 00:00:00.000,8.7,3032,2,1,2,54,85,2000,Maribyrnong,400000
Maribyrnong,4,h,S,Raine,2016-09-24 00:00:00.000,8.7,3032,4,3,4,613,142,1950,Maribyrnong,1215000
Maribyrnong,4,h,SP,Maddison,2017-02-25 00:00:00.000,8.7,3032,4,3,2,688,166,1960,Maribyrnong,1180000
Maribyrnong,4,h,S,Sweeney,2017-02-25 00:00:00.000,8.7,3032,4,3,2,325,207,2005,Maribyrnong,1117000
Maribyrnong,2,u,S,Alexkarbon,2017-02-25 00:00:00.000,8.7,3032,2,1,1,0,68,1970,Maribyrnong,420000
Maribyrnong,4,h,SP,Jas,2016-07-26 00:00:00.000,8.7,3032,4,2,2,215,231,2000,Maribyrnong,770000
Maribyrnong,5,h,S,Biggin,2016-06-27 00:00:00.000,8.7,3032,5,2,5,694,232,1950,Maribyrnong,1151000
Maribyrnong,3,h,S,Raine,2016-11-27 00:00:00.000,8.7,3032,3,1,2,678,124,1950,Maribyrnong,907000
Maribyrnong,2,u,PI,McDonald,2016-11-27 00:00:00.000,8.7,3032,2,2,1,3014,204,2012,Maribyrnong,570000
Maribyrnong,3,h,PI,Biggin,2016-05-28 00:00:00.000,8.7,3032,3,2,2,203,160,2006,Maribyrnong,820000
Maribyrnong,3,h,S,Jas,2016-05-28 00:00:00.000,8.7,3032,3,1,1,695,141,1940,Maribyrnong,940000
Maribyrnong,4,h,S,Jas,2016-05-28 00:00:00.000,8.7,3032,4,2,1,573,196,1925,Maribyrnong,1030000
Maribyrnong,4,h,SP,Biggin,2016-08-28 00:00:00.000,8.7,3032,3,3,2,270,215,2009,Maribyrnong,1230000
Maribyrnong,3,h,S,Jellis,2016-07-30 00:00:00.000,8.7,3032,3,2,2,211,234,2005,Maribyrnong,884500
Maribyrnong,3,h,VB,Biggin,2016-07-30 00:00:00.000,8.7,3032,3,1,4,578,176,2006,Maribyrnong,820000
Melbourne,2,u,SP,Galldon,2016-06-04 00:00:00.000,2.8,3000,2,2,1,0,85,1997,Melbourne,780000
Melbourne,2,u,S,HAR,2016-05-07 00:00:00.000,2.8,3000,2,1,1,0,84,2001,Melbourne,535000
Melbourne,2,u,VB,MICM,2016-11-07 00:00:00.000,2.8,3000,2,1,1,0,55,2014,Melbourne,450000
Melbourne,2,u,VB,LITTLE,2016-11-07 00:00:00.000,2.8,3000,2,1,0,0,66,1974,Melbourne,360000
Melbourne,2,u,S,Purplebricks,2016-11-07 00:00:00.000,2.8,3000,2,1,1,0,80,2004,Melbourne,665000
Melbourne,1,u,S,Dingle,2016-09-10 00:00:00.000,2.8,3000,1,1,0,0,64,1976,Melbourne,386000
Melbourne,1,u,S,Harcourts,2016-09-10 00:00:00.000,2.8,3000,1,1,1,0,59,2006,Melbourne,659000
Melbourne,2,u,SP,Greg,2016-11-12 00:00:00.000,2.8,3000,2,1,1,0,67,2002,Melbourne,545000
Melbourne,1,u,VB,Dingle,2016-11-12 00:00:00.000,2.8,3000,1,1,0,0,57,1960,Melbourne,450000
Melbourne,1,u,S,LITTLE,2016-08-13 00:00:00.000,2.8,3000,1,1,1,0,51,2005,Melbourne,432000
Melbourne,3,u,S,Greg,2016-10-15 00:00:00.000,2.8,3000,3,2,1,0,122,1998,Melbourne,750000
Melbourne,1,u,PI,LITTLE,2016-10-15 00:00:00.000,2.8,3000,1,1,0,1414,47,2014,Melbourne,375000
Melbourne,1,u,S,MICM,2016-09-17 00:00:00.000,2.8,3000,1,1,2,0,102,1965,Melbourne,680000
Melbourne,2,u,VB,Greg,2017-03-18 00:00:00.000,2.8,3000,2,1,2,0,55,1917,Melbourne,470000
Melbourne,2,u,S,Greg,2017-03-18 00:00:00.000,2.8,3000,1,1,1,0,68,2004,Melbourne,483000
Melbourne,1,u,VB,Castran,2016-11-19 00:00:00.000,2.8,3000,1,1,1,0,64,1920,Melbourne,700000
Melbourne,2,u,VB,Greg,2016-11-19 00:00:00.000,2.8,3000,1,1,1,4051,68,2005,Melbourne,520000
Melbourne,1,u,S,Harcourts,2016-08-22 00:00:00.000,2.8,3000,1,1,1,0,65,1920,Melbourne,440000
Melbourne,2,u,S,MICM,2016-09-24 00:00:00.000,2.8,3000,2,2,1,0,94,1965,Melbourne,733000
Melbourne,3,u,S,hockingstuart,2016-05-28 00:00:00.000,2.8,3000,2,2,1,0,89,1997,Melbourne,760000
Melbourne,2,u,VB,Dingle,2016-08-28 00:00:00.000,2.8,3000,1,1,1,1136,69,2009,Melbourne,360000
Middle Park,3,h,VB,Cayzer,2016-09-03 00:00:00.000,4.1,3206,3,1,1,279,133,1900,Port Phillip,2600000
Middle Park,3,h,S,Cayzer,2016-12-03 00:00:00.000,4.1,3206,3,1,2,277,132,1900,Port Phillip,2350000
Middle Park,2,u,S,hockingstuart,2016-06-04 00:00:00.000,4.1,3206,2,1,1,760,58,1930,Port Phillip,535000
Middle Park,2,u,SP,Greg,2016-04-16 00:00:00.000,4.1,3206,2,1,1,0,67,1970,Port Phillip,700000
Middle Park,4,h,S,Marshall,2016-11-19 00:00:00.000,4.1,3206,4,2,1,182,100,1900,Port Phillip,3120000
Middle Park,2,h,S,Marshall,2016-04-23 00:00:00.000,4.1,3206,2,1,0,123,73,1910,Port Phillip,1025000
Middle Park,2,h,S,Marshall,2017-02-25 00:00:00.000,4.1,3206,2,1,0,152,82,1910,Port Phillip,1920000
Middle Park,3,h,S,Greg,2016-07-26 00:00:00.000,4.1,3206,3,2,2,181,212,2010,Port Phillip,2623000
Middle Park,3,h,VB,Cayzer,2016-06-27 00:00:00.000,4.1,3206,3,2,1,151,165,1880,Port Phillip,1500000
Middle Park,2,h,SP,Marshall,2016-11-27 00:00:00.000,4.1,3206,2,1,0,152,113,1915,Port Phillip,1630000
Middle Park,3,h,PI,Greg,2016-08-28 00:00:00.000,4.1,3206,3,1,3,217,125,1900,Port Phillip,1910000
Mont Albert,2,h,SP,Lindellas,2016-09-03 00:00:00.000,11.8,3127,2,1,1,613,115,1950,Whitehorse,1320000
Mont Albert,2,u,S,RW,2016-02-04 00:00:00.000,11.8,3127,2,2,2,0,80,2003,Whitehorse,750000
Mont Albert,3,h,SP,Fletchers,2016-11-07 00:00:00.000,11.8,3127,3,3,2,1149,225,1920,Whitehorse,2588000
Mont Albert,5,h,PI,Marshall,2016-12-10 00:00:00.000,11.8,3127,5,4,2,355,25,1979,Whitehorse,1400000
Mont Albert,4,h,S,Jellis,2016-08-13 00:00:00.000,11.8,3127,4,2,2,931,199,1930,Whitehorse,2200000
Mont Albert,3,t,S,Fletchers,2016-10-15 00:00:00.000,11.8,3127,3,2,2,330,148,2001,Whitehorse,1310000
Mont Albert,4,h,S,Kay,2017-03-18 00:00:00.000,11.8,3127,4,2,2,813,170,1938,Whitehorse,2335000
Mont Albert,5,h,S,Jellis,2016-11-19 00:00:00.000,11.8,3127,5,1,0,711,207,1950,Whitehorse,1815000
Mont Albert,2,u,VB,Jellis,2016-11-19 00:00:00.000,11.8,3127,2,2,2,0,116,2005,Whitehorse,725000
Mont Albert,4,h,PI,Jellis,2017-02-25 00:00:00.000,11.8,3127,4,2,6,2187,327,1903,Whitehorse,3900000
Mont Albert,3,t,S,Jellis,2016-06-27 00:00:00.000,11.8,3127,3,2,2,255,152,2000,Whitehorse,1200000
Mont Albert,3,h,S,Jellis,2016-11-27 00:00:00.000,11.8,3127,3,2,2,640,117,1950,Whitehorse,1564000
Mont Albert,2,u,VB,hockingstuart,2016-05-28 00:00:00.000,11.8,3127,2,1,1,0,92,2005,Whitehorse,520000
Moonee Ponds,3,u,S,Nelson,2016-09-03 00:00:00.000,6.9,3039,3,2,2,0,120,2000,Moonee Valley,670000
Moonee Ponds,3,h,S,Nelson,2016-12-03 00:00:00.000,6.9,3039,3,2,2,0,189,2009,Moonee Valley,1055000
Moonee Ponds,2,u,S,Nelson,2016-12-03 00:00:00.000,6.9,3039,2,1,1,0,63,2007,Moonee Valley,348000
Moonee Ponds,4,h,S,Brad,2017-03-04 00:00:00.000,6.9,3039,4,3,2,615,201,1920,Moonee Valley,1780000
Moonee Ponds,3,h,S,Nelson,2017-03-04 00:00:00.000,6.9,3039,3,2,1,287,196,1880,Moonee Valley,1440000
Moonee Ponds,4,h,SP,Nelson,2017-03-04 00:00:00.000,6.9,3039,4,1,1,388,120,1920,Moonee Valley,1225000
Moonee Ponds,4,h,S,Nelson,2016-05-07 00:00:00.000,6.9,3039,3,3,2,384,178,1920,Moonee Valley,1445000
Moonee Ponds,3,h,PI,Hodges,2016-11-07 00:00:00.000,6.9,3039,3,1,2,328,107,1900,Moonee Valley,990000
Moonee Ponds,3,h,SP,Brad,2016-10-08 00:00:00.000,6.9,3039,3,2,3,477,258,2014,Moonee Valley,1550000
Moonee Ponds,3,h,S,Re,2016-10-08 00:00:00.000,6.9,3039,3,1,1,443,102,1930,Moonee Valley,1170000
Moonee Ponds,4,h,VB,Nelson,2016-10-08 00:00:00.000,6.9,3039,4,1,1,571,138,1915,Moonee Valley,1120000
Moonee Ponds,4,h,S,Jellis,2016-09-10 00:00:00.000,6.9,3039,3,2,1,431,152,1906,Moonee Valley,1530000
Moonee Ponds,3,h,S,Jellis,2016-09-10 00:00:00.000,6.9,3039,3,2,2,214,111,1997,Moonee Valley,832000
Moonee Ponds,2,u,VB,Nelson,2016-09-10 00:00:00.000,6.9,3039,2,1,1,0,82,1950,Moonee Valley,420000
Moonee Ponds,4,h,S,Rendina,2016-09-10 00:00:00.000,6.9,3039,4,4,2,636,308,1900,Moonee Valley,2400000
Moonee Ponds,3,u,S,Jellis,2016-09-10 00:00:00.000,6.9,3039,2,2,1,0,115,2001,Moonee Valley,565000
Moonee Ponds,2,u,VB,Woodards,2016-09-10 00:00:00.000,6.9,3039,2,1,1,0,85,1990,Moonee Valley,550000
Moonee Ponds,4,h,S,Nelson,2016-09-10 00:00:00.000,6.9,3039,3,1,3,477,146,1910,Moonee Valley,1211000
Moonee Ponds,3,h,S,Barry,2016-12-10 00:00:00.000,6.9,3039,3,2,0,408,199,1900,Moonee Valley,1630000
Moonee Ponds,3,h,S,Nelson,2016-12-10 00:00:00.000,6.9,3039,3,1,1,449,133,1910,Moonee Valley,1160000
Moonee Ponds,4,h,S,Rendina,2016-12-10 00:00:00.000,6.9,3039,4,1,2,453,145,1920,Moonee Valley,1361500
Moonee Ponds,2,h,S,Nelson,2016-12-10 00:00:00.000,6.9,3039,2,1,0,225,97,1890,Moonee Valley,945000
Moonee Ponds,1,u,SP,Brad,2016-12-10 00:00:00.000,6.9,3039,1,1,1,0,54,1965,Moonee Valley,360000
Moonee Ponds,2,h,S,Nelson,2017-02-11 00:00:00.000,6.9,3039,2,1,1,301,80,1920,Moonee Valley,860000
Moonee Ponds,4,h,S,Nelson,2016-11-12 00:00:00.000,6.9,3039,4,1,3,539,190,1900,Moonee Valley,1637000
Moonee Ponds,3,h,S,Jellis,2016-11-12 00:00:00.000,6.9,3039,3,2,2,249,168,2007,Moonee Valley,1505000
Moonee Ponds,2,t,VB,Edward,2016-11-12 00:00:00.000,6.9,3039,2,1,1,1981,111,2006,Moonee Valley,515000
Moonee Ponds,2,u,VB,Brad,2016-05-14 00:00:00.000,6.9,3039,2,1,1,0,39,2014,Moonee Valley,330000
Moonee Ponds,4,h,S,Nelson,2016-05-14 00:00:00.000,6.9,3039,3,1,1,549,192,1930,Moonee Valley,1322000
Moonee Ponds,2,h,S,Nelson,2016-05-14 00:00:00.000,6.9,3039,2,1,1,228,125,1910,Moonee Valley,1015000
Moonee Ponds,3,h,VB,Nelson,2016-10-15 00:00:00.000,6.9,3039,3,1,0,307,136,1910,Moonee Valley,840000
Moonee Ponds,5,h,VB,Nelson,2016-10-15 00:00:00.000,6.9,3039,5,3,2,646,261,1925,Moonee Valley,1900000
Moonee Ponds,5,h,S,Rendina,2016-10-15 00:00:00.000,6.9,3039,5,3,3,619,372,2009,Moonee Valley,2340000
Moonee Ponds,3,h,SP,Brad,2016-04-16 00:00:00.000,6.9,3039,3,2,2,394,160,1890,Moonee Valley,1400000
Moonee Ponds,4,h,S,Brad,2016-07-16 00:00:00.000,6.9,3039,4,2,1,435,329,1920,Moonee Valley,1640000
Moonee Ponds,3,h,S,Alexkarbon,2016-09-17 00:00:00.000,6.9,3039,3,1,2,436,142,1910,Moonee Valley,1480000
Moonee Ponds,2,u,S,Brad,2016-09-17 00:00:00.000,6.9,3039,2,1,1,0,59,1970,Moonee Valley,410000
Moonee Ponds,5,t,PI,Nelson,2017-03-18 00:00:00.000,6.9,3039,5,2,2,207,168,2004,Moonee Valley,980000
Moonee Ponds,3,t,S,Jellis,2016-06-18 00:00:00.000,6.9,3039,3,2,1,216,156,1995,Moonee Valley,842500
Moonee Ponds,4,h,SP,Brad,2016-06-18 00:00:00.000,6.9,3039,4,2,2,313,193,1910,Moonee Valley,1345000
Moonee Ponds,1,u,VB,Brad,2016-11-19 00:00:00.000,6.9,3039,1,1,1,0,41,1970,Moonee Valley,265000
Moonee Ponds,2,h,S,Brad,2016-11-19 00:00:00.000,6.9,3039,2,1,1,345,95,1930,Moonee Valley,849000
Moonee Ponds,3,h,SP,Brad,2016-05-22 00:00:00.000,6.9,3039,3,1,1,526,159,1900,Moonee Valley,1425000
Moonee Ponds,3,t,SP,Barry,2016-05-22 00:00:00.000,6.9,3039,3,2,1,310,287,1930,Moonee Valley,1345000
Moonee Ponds,2,u,SP,Jellis,2016-05-22 00:00:00.000,6.9,3039,3,1,1,0,54,1970,Moonee Valley,330000
Moonee Ponds,4,t,S,Nelson,2016-05-22 00:00:00.000,6.9,3039,4,2,1,67,145,2000,Moonee Valley,726000
Moonee Ponds,3,h,S,Raine,2016-04-23 00:00:00.000,6.9,3039,3,2,1,283,222,2002,Moonee Valley,1250000
Moonee Ponds,3,t,S,Nelson,2016-04-23 00:00:00.000,6.9,3039,3,2,2,156,152,2000,Moonee Valley,870000
Moonee Ponds,3,h,PI,Nelson,2016-09-24 00:00:00.000,6.9,3039,3,2,3,596,203,1950,Moonee Valley,1725000
Moonee Ponds,2,u,S,Woodards,2016-09-24 00:00:00.000,6.9,3039,2,1,1,166,81,1965,Moonee Valley,600000
Moonee Ponds,4,h,S,Frank,2017-02-25 00:00:00.000,6.9,3039,4,2,2,441,164,1910,Moonee Valley,1505000
Moonee Ponds,3,h,S,Nelson,2016-07-26 00:00:00.000,6.9,3039,3,2,1,271,143,1915,Moonee Valley,850000
Moonee Ponds,1,u,S,Barry,2016-06-27 00:00:00.000,6.9,3039,1,1,1,0,45,1970,Moonee Valley,292000
Moonee Ponds,5,h,S,Brad,2016-06-27 00:00:00.000,6.9,3039,4,1,2,739,155,1930,Moonee Valley,1740000
Moonee Ponds,2,u,VB,Nelson,2016-11-27 00:00:00.000,6.9,3039,2,1,1,0,65,2014,Moonee Valley,470000
Moonee Ponds,3,t,S,Brad,2016-11-27 00:00:00.000,6.9,3039,3,2,2,217,145,2013,Moonee Valley,1130000
Moonee Ponds,3,h,S,Nelson,2016-08-28 00:00:00.000,6.9,3039,3,3,1,325,132,1910,Moonee Valley,930000
Moonee Ponds,1,u,S,Brad,2016-08-28 00:00:00.000,6.9,3039,1,1,1,0,50,1980,Moonee Valley,336000
Moonee Ponds,2,t,S,Nelson,2016-07-30 00:00:00.000,6.9,3039,2,2,2,239,120,1970,Moonee Valley,800000
Moorabbin,3,h,S,Buxton,2016-09-03 00:00:00.000,14.6,3189,3,1,3,834,143,1960,Kingston,1224000
Moorabbin,3,h,S,O'Brien,2016-09-03 00:00:00.000,14.6,3189,3,2,2,573,150,1970,Kingston,1000000
Moorabbin,1,u,S,Ray,2016-09-03 00:00:00.000,14.6,3189,1,1,1,106,51,1990,Kingston,380500
Moorabbin,3,h,SP,Woodards,2016-12-03 00:00:00.000,14.6,3189,3,2,2,784,160,1960,Kingston,1090000
Moorabbin,3,h,S,Woodards,2016-12-03 00:00:00.000,14.6,3189,3,1,4,695,165,1970,Kingston,836000
Moorabbin,3,h,S,Buxton,2016-02-04 00:00:00.000,14.6,3189,3,2,2,653,180,1950,Kingston,1417250
Moorabbin,2,h,SP,Buxton,2016-06-04 00:00:00.000,14.6,3189,2,1,3,649,75,1950,Kingston,950000
Moorabbin,4,h,SA,Buxton,2016-06-04 00:00:00.000,14.6,3189,4,2,1,318,242,2015,Kingston,1140000
Moorabbin,3,t,PI,Buxton,2016-05-07 00:00:00.000,14.6,3189,3,2,1,164,123,2010,Kingston,750000
Moorabbin,4,h,S,C21,2016-11-07 00:00:00.000,14.6,3189,4,3,4,581,159,1960,Kingston,1000000
Moorabbin,4,h,S,Buxton,2016-10-08 00:00:00.000,14.6,3189,4,2,1,696,214,1955,Kingston,1200000
Moorabbin,3,h,S,Buxton,2016-09-10 00:00:00.000,14.6,3189,3,1,1,603,112,1960,Kingston,987000
Moorabbin,3,h,S,Hodges,2016-09-10 00:00:00.000,14.6,3189,3,2,1,534,104,1960,Kingston,937000
Moorabbin,4,h,S,McGrath,2016-09-10 00:00:00.000,14.6,3189,4,2,1,720,218,1950,Kingston,1426000
Moorabbin,4,h,S,Buxton,2017-02-11 00:00:00.000,14.6,3189,4,3,2,272,188,2000,Kingston,1016000
Moorabbin,3,h,S,O'Brien,2016-07-16 00:00:00.000,14.6,3189,2,2,3,558,133,1955,Kingston,901000
Moorabbin,4,h,S,Woodards,2016-09-17 00:00:00.000,14.6,3189,4,3,2,743,171,1973,Kingston,1300000
Moorabbin,3,h,S,Woodards,2016-09-17 00:00:00.000,14.6,3189,2,1,2,576,121,1940,Kingston,975000
Moorabbin,4,h,S,Buxton,2017-03-18 00:00:00.000,14.6,3189,4,2,1,603,140,1955,Kingston,1070000
Moorabbin,2,u,S,Buxton/Find,2016-11-19 00:00:00.000,14.6,3189,2,1,1,83,79,1960,Kingston,639000
Moorabbin,2,u,S,Ray,2016-11-19 00:00:00.000,14.6,3189,2,1,2,180,68,1980,Kingston,605000
Moorabbin,3,h,S,Ray,2016-11-19 00:00:00.000,14.6,3189,3,1,1,593,115,1960,Kingston,960000
Moorabbin,3,h,PI,Ray,2016-05-22 00:00:00.000,14.6,3189,3,2,1,374,137,1950,Kingston,725000
Moorabbin,3,h,PI,hockingstuart,2016-07-26 00:00:00.000,14.6,3189,3,2,2,261,107,1990,Kingston,800000
Moorabbin,3,t,S,Ray,2016-07-26 00:00:00.000,14.6,3189,3,2,2,472,152,2001,Kingston,917000
Moorabbin,3,h,PI,Buxton,2016-07-26 00:00:00.000,14.6,3189,3,1,1,698,114,1960,Kingston,890000
Moorabbin,3,h,S,McGrath,2016-06-27 00:00:00.000,14.6,3189,3,2,1,1660,160,1960,Kingston,1008000
Moorabbin,2,h,S,C21,2016-11-27 00:00:00.000,14.6,3189,2,1,2,756,97,1950,Kingston,1191000
Moorabbin,2,h,S,Ray,2016-11-27 00:00:00.000,14.6,3189,2,1,1,209,101,2002,Kingston,776000
Moorabbin,4,h,S,Buxton,2016-05-28 00:00:00.000,14.6,3189,3,1,2,688,161,1950,Kingston,1035000
Moorabbin,4,h,S,Gary,2016-05-28 00:00:00.000,14.6,3189,4,2,2,588,199,2011,Kingston,1160000
Moorabbin,1,u,VB,Ray,2016-07-30 00:00:00.000,14.6,3189,1,1,1,0,43,1970,Kingston,240000
Moorabbin,4,t,S,Hodges,2016-07-30 00:00:00.000,14.6,3189,3,2,2,220,187,2015,Kingston,1105000
Newport,3,h,S,Village,2016-09-03 00:00:00.000,8.4,3015,2,1,2,281,100,1957,Hobsons Bay,826000
Newport,3,h,SP,Raine,2016-12-03 00:00:00.000,8.4,3015,3,2,2,194,176,2010,Hobsons Bay,900000
Newport,3,t,S,Village,2016-12-03 00:00:00.000,8.4,3015,3,2,2,283,179,2011,Hobsons Bay,962000
Newport,2,h,S,Williams,2017-03-04 00:00:00.000,8.4,3015,2,1,1,244,73,1940,Hobsons Bay,800000
Newport,4,h,S,Greg,2016-06-04 00:00:00.000,8.4,3015,4,1,2,329,108,1955,Hobsons Bay,710000
Newport,4,h,VB,Williams,2016-06-04 00:00:00.000,8.4,3015,3,2,1,379,172,1930,Hobsons Bay,940000
Newport,3,h,S,Greg,2016-08-06 00:00:00.000,8.4,3015,2,2,1,178,102,2009,Hobsons Bay,655800
Newport,4,h,S,Village,2016-08-06 00:00:00.000,8.4,3015,4,3,2,233,165,2011,Hobsons Bay,1082000
Newport,3,h,SP,Williams,2016-08-06 00:00:00.000,8.4,3015,3,1,1,546,144,1920,Hobsons Bay,1210000
Newport,3,h,S,Sweeney,2016-05-07 00:00:00.000,8.4,3015,3,1,1,557,111,1950,Hobsons Bay,880000
Newport,1,u,S,Williams,2016-05-07 00:00:00.000,8.4,3015,1,1,1,0,50,2005,Hobsons Bay,335000
Newport,4,h,PI,Village,2016-05-07 00:00:00.000,8.4,3015,4,1,3,757,159,1960,Hobsons Bay,1260000
Newport,3,h,PI,Greg,2016-05-07 00:00:00.000,8.4,3015,3,2,3,2522,195,2006,Hobsons Bay,1400000
Newport,3,h,SP,Greg,2016-11-07 00:00:00.000,8.4,3015,3,1,2,316,118,1960,Hobsons Bay,995000
Newport,2,h,S,Village,2016-10-08 00:00:00.000,8.4,3015,2,1,1,402,94,1920,Hobsons Bay,962000
Newport,3,h,SP,Jas,2016-12-10 00:00:00.000,8.4,3015,3,2,1,0,138,1970,Hobsons Bay,800000
