Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,distribution Latitide,distribution Longitude
Watsonia,1/18 Leafield St,3,u,537000,S,Barry,2016-05-14 00:00:00.000,14.9,3087,3,1,2,327,95,1960,Banyule,-37.7125,145.0768,0.37015146,0.255738463
Watsonia,3 Tennyson St,3,h,1040000,PI,Buckingham,2016-04-16 00:00:00.000,14.9,3087,3,2,1,903,131,1950,Banyule,-37.7085,145.0824,0.385536075,0.271526453
Watsonia,11 Leafield St,4,h,1171000,S,Buckingham,2016-07-16 00:00:00.000,14.9,3087,3,3,2,670,325,2010,Banyule,-37.7122,145.0765,0.371305306,0.254892678
Watsonia,1 Papua St,2,h,662000,S,Buckingham,2016-07-16 00:00:00.000,14.9,3087,2,1,2,605,114,1960,Banyule,-37.7118,145.088,0.372843767,0.287314443
Watsonia,18 Papua St,3,h,922000,S,Barry,2016-05-22 00:00:00.000,14.9,3087,3,1,2,798,153,1960,Banyule,-37.7112,145.0869,0.37515146,0.28421323
Watsonia,295 Greenwood Dr,3,h,860500,S,Barry,2016-09-24 00:00:00.000,14.9,3087,3,2,0,767,147,1960,Banyule,-37.7084,145.0788,0.385920691,0.261377031
Watsonia,4 Papua St,3,h,702000,S,Buckingham,2016-09-24 00:00:00.000,14.9,3087,3,1,1,604,97,1970,Banyule,-37.7115,145.088,0.373997614,0.287314443
Watsonia,49 Wattle Dr,3,h,627500,S,Barry,2016-09-24 00:00:00.000,14.9,3087,3,1,1,319,96,2000,Banyule,-37.7165,145.0759,0.354766844,0.253201107
Watsonia,2/5 Marilyn Ct,3,u,549000,S,Darren,2016-06-27 00:00:00.000,14.9,3087,3,1,1,0,89,1980,Banyule,-37.7141,145.0754,0.363997614,0.251791466
Watsonia,28 Papua St,2,h,701000,S,Barry,2016-05-28 00:00:00.000,14.9,3087,4,1,2,762,98,1970,Banyule,-37.7112,145.0861,0.37515146,0.281957803
Watsonia,5 Princes St,3,h,645000,S,Ray,2016-08-28 00:00:00.000,14.9,3087,3,1,1,355,111,1966,Banyule,-37.7065,145.0825,0.393228383,0.271808381
West Melbourne,44 Anderson St,3,t,1010000,S,Jellis,2016-09-03 00:00:00.000,1.9,3003,3,3,2,0,132,1940,Melbourne,-37.8048,144.9424,0.01515146,-0.123173293
West Melbourne,115 Abbotsford St,3,h,1260000,S,Alexkarbon,2016-06-04 00:00:00.000,1.9,3003,2,3,2,506,195,2000,Melbourne,-37.805,144.9448,0.014382229,-0.116407012
West Melbourne,10/18 Ireland St,1,u,460000,PI,Nelson,2016-06-04 00:00:00.000,1.9,3003,1,1,1,0,52,2000,Melbourne,-37.8076,144.9456,0.004382229,-0.114151585
West Melbourne,96 Roden St,3,h,2370000,S,Alexkarbon,2016-06-04 00:00:00.000,1.9,3003,3,3,2,265,280,1880,Melbourne,-37.8073,144.9481,0.005536075,-0.107103375
West Melbourne,8/115 Stanley St,2,t,800000,VB,Nelson,2016-08-06 00:00:00.000,1.9,3003,2,2,2,54,89,2006,Melbourne,-37.8094,144.9479,-0.002540848,-0.107667232
West Melbourne,9/24 Ireland St,1,u,550000,S,Nelson,2016-05-07 00:00:00.000,1.9,3003,1,1,1,0,207,1930,Melbourne,-37.8076,144.9456,0.004382229,-0.114151585
West Melbourne,108/33 Jeffcott St,3,u,660000,PI,hockingstuart,2016-05-07 00:00:00.000,1.9,3003,3,2,1,0,100,1998,Melbourne,-37.8118,144.9526,-0.011771617,-0.094416598
West Melbourne,2/212 Roden St,2,t,1055000,S,Jellis,2016-10-08 00:00:00.000,1.9,3003,2,1,1,0,154,2009,Melbourne,-37.8094,144.9452,-0.002540848,-0.115279298
West Melbourne,9/561 Spencer St,3,u,995000,S,Alexkarbon,2017-03-18 00:00:00.000,1.9,3003,3,1,1,0,153,1940,Melbourne,-37.8076,144.9474,0.004382229,-0.109076874
West Melbourne,209/5 Stawell St,1,u,443000,S,Nelson,2016-09-24 00:00:00.000,1.9,3003,1,1,1,547,58,1900,Melbourne,-37.806,144.942,0.010536075,-0.124301007
West Melbourne,7/88 Ireland St,3,t,1120000,S,Jellis,2017-02-25 00:00:00.000,1.9,3003,3,3,1,801,122,2008,Melbourne,-37.8067,144.9435,0.007843767,-0.120072081
West Melbourne,11/24 Ireland St,1,u,482000,SP,Nelson,2016-07-26 00:00:00.000,1.9,3003,1,1,1,0,62,1930,Melbourne,-37.8076,144.9456,0.004382229,-0.114151585
West Melbourne,5/467 King St,2,u,620000,S,Jellis,2016-05-28 00:00:00.000,1.9,3003,2,1,1,0,83,2002,Melbourne,-37.8091,144.952,-0.001387002,-0.096108168
West Melbourne,19/33 Jeffcott St,3,u,601000,S,MICM,2016-07-30 00:00:00.000,1.9,3003,2,1,1,0,81,1996,Melbourne,-37.8118,144.9526,-0.011771617,-0.094416598
Williamstown,46 Pasco St,4,h,1400000,S,Gunn&Co,2016-09-03 00:00:00.000,8,3016,4,2,1,320,160,1950,Hobsons Bay,-37.8613,144.8988,-0.202156233,-0.246094072
Williamstown,54 Twyford St,3,h,1535000,S,Greg,2016-09-03 00:00:00.000,8,3016,3,1,1,507,186,1910,Hobsons Bay,-37.8681,144.8994,-0.228310079,-0.244402501
Williamstown,2/20 Victoria St,3,u,890000,S,Gunn&Co,2016-12-03 00:00:00.000,8,3016,3,1,3,0,111,1980,Hobsons Bay,-37.8663,144.8883,-0.221387002,-0.275696553
Williamstown,43B Cole St,3,h,1800000,VB,Raine,2017-03-04 00:00:00.000,8,3016,3,2,2,332,252,2006,Hobsons Bay,-37.8652,144.9019,-0.217156233,-0.237354291
Williamstown,19 Verdon St,4,h,2910000,SP,Greg,2017-03-04 00:00:00.000,8,3016,4,3,0,338,196,1890,Hobsons Bay,-37.8633,144.8963,-0.20984854,-0.253142281
Williamstown,56 Verdon St,3,h,2910000,SP,Greg,2017-03-04 00:00:00.000,8,3016,3,3,2,515,286,1990,Hobsons Bay,-37.8609,144.8947,-0.200617771,-0.257653136
Williamstown,110 Bayview St,3,h,1200000,S,RT,2016-06-04 00:00:00.000,8,3016,3,2,2,315,174,1990,Hobsons Bay,-37.8595,144.8868,-0.195233156,-0.279925478
Williamstown,98 Osborne St,3,h,1460000,S,Greg,2016-05-07 00:00:00.000,8,3016,3,1,2,373,107,1970,Hobsons Bay,-37.8661,144.8973,-0.220617771,-0.250322997
Williamstown,8/99 Verdon St,1,u,310000,SP,Sweeney,2016-05-07 00:00:00.000,8,3016,1,1,1,0,58,1968,Hobsons Bay,-37.8588,144.8919,-0.192540848,-0.26554713
Williamstown,20 Bates Dr,3,h,1200000,S,Williams,2016-11-07 00:00:00.000,8,3016,3,2,2,348,200,1997,Hobsons Bay,-37.8578,144.8799,-0.188694694,-0.299378537
Williamstown,28 Council La,3,h,1560000,SP,Greg,2016-11-07 00:00:00.000,8,3016,3,2,2,310,179,2005,Hobsons Bay,-37.8644,144.9039,-0.214079309,-0.231715724
Williamstown,19 Perry St,3,h,1575000,S,Greg,2016-11-07 00:00:00.000,8,3016,3,2,3,430,215,1996,Hobsons Bay,-37.8613,144.8939,-0.202156233,-0.259908563
Williamstown,13/8 The Strand,2,t,830000,SP,Greg,2016-11-07 00:00:00.000,8,3016,2,1,1,84,110,1980,Hobsons Bay,-37.8581,144.9015,-0.18984854,-0.238482005
Williamstown,17 Yarra St,3,h,1470000,S,Jas,2016-10-08 00:00:00.000,8,3016,3,2,1,364,93,1970,Hobsons Bay,-37.8513,144.8961,-0.163694694,-0.253706138
Williamstown,33 Hannan St,4,h,2230000,S,Greg,2016-09-10 00:00:00.000,8,3016,3,2,2,782,212,1900,Hobsons Bay,-37.8647,144.8867,-0.215233156,-0.280207407
Williamstown,22 Bayview St,3,t,1460000,S,Greg,2016-12-10 00:00:00.000,8,3016,3,2,2,506,180,2010,Hobsons Bay,-37.8658,144.8857,-0.219463925,-0.283026691
Williamstown,112 Crofton Dr,4,h,1330000,S,Williams,2016-11-12 00:00:00.000,8,3016,4,3,2,217,266,2003,Hobsons Bay,-37.8634,144.8796,-0.210233156,-0.300224322
Williamstown,20 Proctor St,3,h,1010000,S,Raine,2016-08-13 00:00:00.000,8,3016,3,2,2,418,204,1995,Hobsons Bay,-37.8571,144.8767,-0.186002386,-0.308400246
Williamstown,5/77 Dover Rd,2,u,513500,S,RT,2016-05-14 00:00:00.000,8,3016,2,1,1,0,72,1980,Hobsons Bay,-37.8536,144.8981,-0.172540848,-0.24806757
Williamstown,71 Hannan St,4,h,1805000,S,Greg,2016-04-16 00:00:00.000,8,3016,3,2,2,466,160,1930,Hobsons Bay,-37.8621,144.8872,-0.205233156,-0.278797765
Williamstown,16 Princes St,4,h,1126000,SP,Raine&Horne,2016-04-16 00:00:00.000,8,3016,4,1,1,307,150,1900,Hobsons Bay,-37.8525,144.8945,-0.168310079,-0.258216992
Williamstown,21a Station Rd,3,t,935000,SP,Sweeney,2016-04-16 00:00:00.000,8,3016,3,2,1,233,194,2002,Hobsons Bay,-37.8573,144.8911,-0.186771617,-0.267802558
Williamstown,4/54 Yarra St,2,u,375000,SP,Williams,2016-09-17 00:00:00.000,8,3016,2,1,1,0,49,1970,Hobsons Bay,-37.8504,144.8924,-0.160233156,-0.264137489
Williamstown,104 Hannan St,4,h,2050000,S,Sweeney,2016-05-22 00:00:00.000,8,3016,4,2,2,648,285,2011,Hobsons Bay,-37.8601,144.8879,-0.197540848,-0.276824266
Williamstown,33 Cecil St,3,h,1310000,S,Sweeney,2016-09-24 00:00:00.000,8,3016,3,2,1,185,139,1900,Hobsons Bay,-37.8664,144.9072,-0.221771617,-0.222412087
Williamstown,6/13 Dover Rd,2,u,491500,S,RT,2016-09-24 00:00:00.000,8,3016,2,1,1,0,61,1970,Hobsons Bay,-37.8563,144.8995,-0.182925463,-0.244120573
Williamstown,2/4 Lyons St,2,u,547500,SP,Greg,2016-09-24 00:00:00.000,8,3016,2,1,1,0,60,1980,Hobsons Bay,-37.8612,144.8971,-0.201771617,-0.250886854
Williamstown,77 Melbourne Rd,3,h,1210000,S,Williams,2017-02-25 00:00:00.000,8,3016,3,1,0,249,85,1910,Hobsons Bay,-37.86,144.895,-0.197156233,-0.25680735
Williamstown,9/99 Melbourne Rd,2,u,412000,SP,Williams,2017-02-25 00:00:00.000,8,3016,2,1,1,0,65,1980,Hobsons Bay,-37.8586,144.8937,-0.191771617,-0.260472419
Williamstown,50 Thompson St,4,h,1630000,S,Greg,2017-02-25 00:00:00.000,8,3016,4,2,2,265,197,2010,Hobsons Bay,-37.8656,144.9039,-0.218694694,-0.231715724
Williamstown,118 Hannan St,3,h,1482500,S,Sweeney,2016-06-27 00:00:00.000,8,3016,3,2,1,506,139,1910,Hobsons Bay,-37.8592,144.888,-0.194079309,-0.276542338
Williamstown,19 MacLean St,4,h,1300000,PI,Sweeney,2016-06-27 00:00:00.000,8,3016,4,2,2,369,250,1980,Hobsons Bay,-37.8576,144.8992,-0.187925463,-0.244966358
Williamstown,139 Cecil St,4,h,2255000,S,Raine,2016-11-27 00:00:00.000,8,3016,4,1,3,765,257,1880,Hobsons Bay,-37.8621,144.8999,-0.205233156,-0.242992859
Williamstown,68 Osborne St,3,h,1710000,SP,RT,2016-11-27 00:00:00.000,8,3016,3,2,1,260,170,2016,Hobsons Bay,-37.8671,144.9001,-0.224463925,-0.242429002
Williamstown,11 Sandpiper Pl,4,h,2440000,S,Sweeney,2016-11-27 00:00:00.000,8,3016,4,3,3,500,278,2005,Hobsons Bay,-37.8638,144.8798,-0.211771617,-0.299660466
Williamstown North,12/29 Champion Rd,2,u,380000,PI,Greg,2016-06-18 00:00:00.000,8.9,3016,2,1,1,0,64,1960,Hobsons Bay,-37.8564,144.8864,-0.183310079,-0.281053192
Williamstown North,13/68 Kororoit Creek Rd,2,u,367500,S,Sweeney,2016-09-24 00:00:00.000,8.9,3016,2,1,1,0,61,1970,Hobsons Bay,-37.8571,144.8841,-0.186002386,-0.287537545
Williamstown North,18 Inglis St,3,h,1225000,SP,Raine,2016-11-27 00:00:00.000,8.9,3016,3,1,1,311,126,1920,Hobsons Bay,-37.8546,144.8762,-0.176387002,-0.309809888
Windsor,207/152 Peel St,2,u,580000,VB,Jellis,2016-09-03 00:00:00.000,5.1,3181,2,2,1,0,78,2012,Port Phillip,-37.8558,144.9903,-0.181002386,0.011870405
Windsor,344 High St,3,h,2302000,S,Marshall,2017-03-04 00:00:00.000,5.1,3181,3,1,4,440,144,1895,Stonnington,-37.8528,144.9994,-0.169463925,0.037525889
Windsor,1/60 McIlwrick St,2,u,611000,S,Hodges,2017-03-04 00:00:00.000,5.1,3181,2,1,1,598,75,1940,Stonnington,-37.8564,144.9971,-0.183310079,0.031041536
Windsor,4/12 Ellesmere Rd,2,u,800000,S,Fletchers,2016-05-07 00:00:00.000,5.1,3181,2,1,1,0,92,1930,Port Phillip,-37.8577,145.0002,-0.188310079,0.039781316
Windsor,17/25 Williams Rd,1,u,275000,VB,Gary,2016-05-07 00:00:00.000,5.1,3181,1,1,1,0,44,1970,Port Phillip,-37.8564,145.0016,-0.183310079,0.043728314
Windsor,7b Nathan Pl,3,h,1540000,S,Biggin,2016-11-07 00:00:00.000,5.1,3181,3,2,1,138,147,2000,Stonnington,-37.8556,144.995,-0.180233156,0.02512104
Windsor,115 Albert St,3,h,1370000,S,Paul,2016-09-10 00:00:00.000,5.1,3181,3,1,2,317,112,1900,Port Phillip,-37.856,144.9891,-0.181771617,0.008487265
Windsor,6/10 Wrexham Rd,1,u,452000,S,Marshall,2017-02-11 00:00:00.000,5.1,3181,1,1,1,0,46,1974,Stonnington,-37.8568,145.0004,-0.18484854,0.040345173
Windsor,7/8 The Avenue,1,u,501000,PI,Noel,2016-07-16 00:00:00.000,5.1,3181,1,1,1,0,51,2005,Port Phillip,-37.8571,144.9979,-0.186002386,0.033296963
Windsor,1/43 Williams Rd,2,u,380000,VB,hockingstuart,2016-07-16 00:00:00.000,5.1,3181,2,1,1,0,71,1970,Port Phillip,-37.8555,145.0018,-0.17984854,0.04429217
Windsor,3/11 Lincoln Pl,2,h,1177000,PI,Marshall,2017-03-18 00:00:00.000,5.1,3181,2,2,2,521,122,2000,Stonnington,-37.8543,144.9939,-0.175233156,0.022019828
Windsor,10/27 Lewisham Rd,2,u,600000,S,Biggin,2016-06-18 00:00:00.000,5.1,3181,2,1,1,0,83,1970,Port Phillip,-37.8559,144.999,-0.181387002,0.036398175
Windsor,50 Andrew St,2,h,1500000,S,Jellis,2016-11-19 00:00:00.000,5.1,3181,2,1,2,0,96,1928,Stonnington,-37.8518,144.9868,-0.165617771,0.002002912
Windsor,1/300 High St,3,u,830000,S,hockingstuart,2016-11-19 00:00:00.000,5.1,3181,3,2,2,0,112,2000,Stonnington,-37.8526,144.9977,-0.168694694,0.032733106
Windsor,46/174 Peel St,2,u,1200000,SP,Jellis,2016-11-19 00:00:00.000,5.1,3181,2,2,1,0,111,2007,Port Phillip,-37.8563,144.9916,-0.182925463,0.015535475
Windsor,3/45 Williams Rd,2,u,600000,SP,hockingstuart,2016-09-24 00:00:00.000,5.1,3181,2,1,1,1452,96,1970,Stonnington,-37.8554,145.0018,-0.179463925,0.04429217
Windsor,8/14 Newry St,2,u,474000,S,Beller,2016-08-28 00:00:00.000,5.1,3181,2,1,1,0,66,1985,Port Phillip,-37.8552,145.0005,-0.178694694,0.040627101
Windsor,31 Raleigh St,2,h,1350000,S,Jellis,2016-08-28 00:00:00.000,5.1,3181,2,1,1,157,101,1900,Port Phillip,-37.8522,144.986,-0.167156233,-0.000252515
Windsor,77 Raleigh St,3,h,1910000,S,Marshall,2016-08-28 00:00:00.000,5.1,3181,3,3,1,143,89,1890,Stonnington,-37.8525,144.9881,-0.168310079,0.005667981
Yallambie,8 Ovata Cl,4,h,915000,S,Barry,2017-03-04 00:00:00.000,15,3085,4,3,1,531,237,1990,Banyule,-37.7198,145.1034,0.342074537,0.330731415
Yallambie,70 Tarcoola Dr,3,h,810000,S,Buckingham,2016-12-10 00:00:00.000,15,3085,3,2,2,568,173,1975,Banyule,-37.7216,145.1066,0.33515146,0.339753123
Yallambie,267 Yallambie Rd,3,h,753000,S,Barry,2017-02-11 00:00:00.000,15,3085,3,2,1,536,154,1975,Banyule,-37.7233,145.1045,0.328612998,0.333832627
Yallambie,340 Yallambie Rd,3,h,602500,S,Ray,2016-08-13 00:00:00.000,15,3085,3,2,2,586,140,1970,Banyule,-37.7279,145.1017,0.310920691,0.325938632
Yallambie,4 Coleen St,3,h,742000,S,Barry,2016-10-15 00:00:00.000,15,3085,3,1,1,614,117,1978,Banyule,-37.7305,145.081,0.300920691,0.267579455
Yallambie,36 Longacres Rd,4,h,953000,S,Fletchers,2016-10-15 00:00:00.000,15,3085,4,2,2,551,150,1997,Banyule,-37.7302,145.0883,0.302074537,0.288160228
Yallambie,2 Debra Ct,3,h,650000,S,hockingstuart,2016-09-17 00:00:00.000,15,3085,3,1,1,706,129,1970,Banyule,-37.731,145.0811,0.298997614,0.267861384
Yallambie,4 Melliodora Pl,3,h,731000,S,hockingstuart,2016-06-18 00:00:00.000,15,3085,3,2,2,566,156,1991,Banyule,-37.7195,145.1034,0.343228383,0.330731415
Yallambie,5 Crew St,3,h,710000,S,Miles,2016-11-19 00:00:00.000,15,3085,3,1,1,616,115,1960,Banyule,-37.7306,145.0854,0.300536075,0.279984305
Yallambie,27 Ovata Cl,3,h,936000,S,Buckingham,2016-07-26 00:00:00.000,15,3085,3,2,2,587,232,1994,Banyule,-37.72,145.1014,0.341305306,0.325092847
Yallambie,5 Amanda Ct,3,h,721000,S,Barry,2016-08-28 00:00:00.000,15,3085,3,1,1,687,122,1978,Banyule,-37.7303,145.0823,0.301689921,0.271244524
Yarraville,13 Benbow St,3,h,1000000,S,Jas,2016-09-03 00:00:00.000,7,3013,3,2,1,448,147,1940,Maribyrnong,-37.8228,144.8799,-0.054079309,-0.299378537
Yarraville,6 Sanderson St,2,h,890000,SP,Village,2016-09-03 00:00:00.000,7,3013,3,1,2,471,103,1950,Maribyrnong,-37.8149,144.8707,-0.023694694,-0.325315949
Yarraville,83 Tarrengower St,3,h,1165000,S,Village,2016-09-03 00:00:00.000,7,3013,3,1,0,191,105,1910,Maribyrnong,-37.8175,144.8879,-0.033694694,-0.276824266
Yarraville,4 Finlay St,4,h,1550000,S,Village,2016-12-03 00:00:00.000,7,3013,4,2,2,427,233,2010,Maribyrnong,-37.8187,144.8771,-0.038310079,-0.307272532
Yarraville,7/87 Gamon St,3,h,770000,VB,Jas,2016-12-03 00:00:00.000,7,3013,3,1,2,323,139,1960,Maribyrnong,-37.8108,144.8899,-0.007925463,-0.271185698
Yarraville,160 Hyde St,3,h,871000,S,Jas,2016-12-03 00:00:00.000,7,3013,3,2,2,428,100,1965,Maribyrnong,-37.8167,144.8965,-0.030617771,-0.252578425
Yarraville,1/194 Hyde St,3,h,780000,S,Village,2016-12-03 00:00:00.000,7,3013,3,2,2,213,120,2004,Maribyrnong,-37.8175,144.8964,-0.033694694,-0.252860353
Yarraville,3/27 Stephen St,2,t,650000,VB,Jas,2016-12-03 00:00:00.000,7,3013,2,1,1,0,2,1980,Maribyrnong,-37.8113,144.8955,-0.00984854,-0.255397708
Yarraville,41 Sussex St,3,h,770000,SP,Jas,2016-12-03 00:00:00.000,7,3013,2,1,1,138,82,1890,Maribyrnong,-37.82,144.891,-0.043310079,-0.268084486
Yarraville,76 Bishop St,4,h,1235000,SP,Jas,2017-03-04 00:00:00.000,7,3013,4,2,2,244,206,2011,Maribyrnong,-37.8139,144.8741,-0.01984854,-0.315730384
Yarraville,5 Hood St,2,h,1000000,VB,Village,2017-03-04 00:00:00.000,7,3013,2,1,1,220,105,1910,Maribyrnong,-37.8115,144.8875,-0.010617771,-0.27795198
Yarraville,109 Powell St,3,h,1320000,S,Jas,2017-03-04 00:00:00.000,7,3013,3,2,2,473,171,1920,Maribyrnong,-37.8217,144.8842,-0.04984854,-0.287255617
Yarraville,13 Simpson St,3,h,1100000,VB,Village,2017-03-04 00:00:00.000,7,3013,3,2,0,214,129,1910,Maribyrnong,-37.8175,144.8929,-0.033694694,-0.262727847
Yarraville,7/88 Stephen St,2,u,782000,S,hockingstuart,2017-03-04 00:00:00.000,7,3013,2,1,1,1555,92,2013,Maribyrnong,-37.8156,144.8943,-0.026387002,-0.258780849
Yarraville,6 Clarendon St,3,h,910000,S,Village,2016-06-04 00:00:00.000,7,3013,3,3,2,197,109,2013,Maribyrnong,-37.8197,144.8875,-0.042156233,-0.27795198
Yarraville,3 Cuming St,2,h,856000,S,Greg,2016-06-04 00:00:00.000,7,3013,2,1,1,261,100,1880,Maribyrnong,-37.8157,144.887,-0.026771617,-0.279361622
Yarraville,40 Freeman St,3,h,670000,VB,Village,2016-06-04 00:00:00.000,7,3013,3,1,1,477,120,1960,Maribyrnong,-37.8186,144.8736,-0.037925463,-0.317140026
Yarraville,25 Gray St,4,h,706000,S,Jas,2016-06-04 00:00:00.000,7,3013,2,1,0,165,93,1900,Maribyrnong,-37.819,144.895,-0.039463925,-0.25680735
Yarraville,101 Roberts St,3,h,1050000,S,hockingstuart,2016-06-04 00:00:00.000,7,3013,2,2,1,462,132,1960,Maribyrnong,-37.8128,144.8695,-0.015617771,-0.32869909
Yarraville,31 Frederick St,4,h,1320000,SP,Village,2016-05-07 00:00:00.000,7,3013,4,2,1,319,171,1915,Maribyrnong,-37.8197,144.8957,-0.042156233,-0.254833852
Yarraville,47 Bayview Rd,5,h,1815000,S,Village,2016-10-08 00:00:00.000,7,3013,5,2,2,644,172,1890,Maribyrnong,-37.8102,144.8857,-0.005617771,-0.283026691
Yarraville,2/8 Hughes St,2,h,630000,PI,Jas,2016-10-08 00:00:00.000,7,3013,2,1,1,148,79,2003,Maribyrnong,-37.822,144.89,-0.051002386,-0.27090377
Yarraville,50 Tongue St,4,h,1870000,S,Sweeney,2016-10-08 00:00:00.000,7,3013,4,1,3,766,167,1968,Maribyrnong,-37.8126,144.8905,-0.01484854,-0.269494128
Yarraville,44 Severn St,3,h,1930000,S,Jas,2016-12-10 00:00:00.000,7,3013,3,1,4,902,129,1920,Maribyrnong,-37.8153,144.8796,-0.025233156,-0.300224322
Yarraville,122 Stephen St,1,u,510000,SP,hockingstuart,2017-02-11 00:00:00.000,7,3013,1,1,2,0,83,2004,Maribyrnong,-37.8173,144.894,-0.032925463,-0.259626634
Yarraville,9/51 Stephen St,2,u,381000,PI,Jas,2017-02-11 00:00:00.000,7,3013,2,1,1,0,65,1960,Maribyrnong,-37.8128,144.8953,-0.015617771,-0.255961565
Yarraville,113 Anderson St,3,t,1040000,S,Sweeney,2016-11-12 00:00:00.000,7,3013,2,2,0,352,152,2016,Maribyrnong,-37.8164,144.8869,-0.029463925,-0.27964355
Yarraville,122 Stephen St,1,h,470000,PI,Jas,2016-11-12 00:00:00.000,7,3013,1,1,2,0,83,2004,Maribyrnong,-37.8173,144.894,-0.032925463,-0.259626634
Yarraville,7/13 Stephen St,2,u,501344,SP,Sweeney,2016-08-13 00:00:00.000,7,3013,2,1,1,0,72,1950,Maribyrnong,-37.8106,144.8957,-0.007156233,-0.254833852
Yarraville,9 Stanger St,3,h,796000,S,Greg,2016-05-14 00:00:00.000,7,3013,3,1,1,464,120,1960,Maribyrnong,-37.8151,144.8638,-0.024463925,-0.344769008
Yarraville,64 Bishop St,3,h,1055000,S,hockingstuart,2016-04-16 00:00:00.000,7,3013,3,1,3,670,116,1940,Maribyrnong,-37.8134,144.8745,-0.017925463,-0.31460267
Yarraville,4/16 Dean St,3,t,620000,VB,iOne,2016-04-16 00:00:00.000,7,3013,3,3,1,0,141,2014,Maribyrnong,-37.8194,144.8826,-0.041002386,-0.291766471
Yarraville,5/69 Hamilton St,1,u,345000,S,hockingstuart/Village,2016-04-16 00:00:00.000,7,3013,1,1,1,0,47,1970,Maribyrnong,-37.8111,144.887,-0.009079309,-0.279361622
Yarraville,25 Norfolk St,3,h,950000,SP,Village,2016-04-16 00:00:00.000,7,3013,3,1,2,240,84,1880,Maribyrnong,-37.8202,144.8896,-0.044079309,-0.272031483
Yarraville,29 Frederick St,4,h,1200000,S,Village,2016-07-16 00:00:00.000,7,3013,4,2,2,417,157,1900,Maribyrnong,-37.8197,144.8969,-0.042156233,-0.251450711
Yarraville,59 Gent St,3,h,1005000,S,Sweeney,2016-07-16 00:00:00.000,7,3013,3,1,1,438,115,1960,Maribyrnong,-37.8177,144.8711,-0.034463925,-0.324188236
Yarraville,7 Stewart St,4,h,1340000,VB,Village,2017-03-18 00:00:00.000,7,3013,4,2,0,297,175,1900,Maribyrnong,-37.8108,144.888,-0.007925463,-0.276542338
Yarraville,52 Severn St,3,h,865000,SP,Jas,2016-06-18 00:00:00.000,7,3013,3,1,1,189,87,1930,Maribyrnong,-37.8159,144.8795,-0.027540848,-0.300506251
Yarraville,347 Williamstown Rd,3,h,781500,S,Jas,2016-06-18 00:00:00.000,7,3013,2,1,2,341,132,1950,Maribyrnong,-37.8224,144.8818,-0.052540848,-0.294021898
Yarraville,15 Ofarrell St,4,h,1401000,S,Village,2016-11-19 00:00:00.000,7,3013,4,1,1,306,133,1910,Maribyrnong,-37.8102,144.8885,-0.005617771,-0.275132696
Yarraville,2/382 Williamstown Rd,2,h,630000,S,Jas,2016-11-19 00:00:00.000,7,3013,2,2,2,168,121,2000,Maribyrnong,-37.8225,144.8814,-0.052925463,-0.295149611
Yarraville,129 Roberts St,5,h,1137500,S,hockingstuart,2016-05-22 00:00:00.000,7,3013,2,3,4,446,244,1950,Maribyrnong,-37.8146,144.8692,-0.022540848,-0.329544875
Yarraville,2 Hood St,4,h,1158000,S,Jas,2016-04-23 00:00:00.000,7,3013,4,1,3,411,96,1910,Maribyrnong,-37.8117,144.8873,-0.011387002,-0.278515836
Yarraville,9/11 Berry St,3,h,955000,S,Village,2016-09-24 00:00:00.000,7,3013,3,2,2,206,173,2006,Maribyrnong,-37.8127,144.8965,-0.015233156,-0.252578425
Yarraville,3 Freame St,3,h,1081000,SP,Village,2016-09-24 00:00:00.000,7,3013,3,1,1,448,104,1940,Maribyrnong,-37.8171,144.8753,-0.032156233,-0.312347243
Yarraville,443 Geelong Rd,3,h,725000,S,Sweeney,2016-09-24 00:00:00.000,7,3013,3,1,5,558,128,1940,Maribyrnong,-37.8119,144.868,-0.012156233,-0.332928016
Yarraville,43 Ballarat St,2,h,767000,S,Jas,2017-02-25 00:00:00.000,7,3013,2,1,0,128,80,1920,Maribyrnong,-37.8179,144.8908,-0.035233156,-0.268648343
Yarraville,20 Grace St,3,h,1450000,S,Village,2017-02-25 00:00:00.000,7,3013,3,2,2,542,211,2016,Maribyrnong,-37.811,144.8844,-0.008694694,-0.28669176
Yarraville,23 Lennox St,3,h,1430000,SP,Village,2017-02-25 00:00:00.000,7,3013,3,3,2,386,172,1940,Maribyrnong,-37.816,144.8936,-0.027925463,-0.260754348
Yarraville,38 Simpson St,3,h,1275000,SP,Village,2017-02-25 00:00:00.000,7,3013,3,1,2,229,128,1910,Maribyrnong,-37.8172,144.8919,-0.032540848,-0.26554713
Yarraville,122 Blackwood St,4,h,1606000,SP,Jas,2016-07-26 00:00:00.000,7,3013,4,2,3,455,178,1890,Maribyrnong,-37.8177,144.8839,-0.034463925,-0.288101402
Yarraville,38 Benbow St,2,h,780000,S,Hunter,2016-06-27 00:00:00.000,7,3013,2,1,1,435,114,1950,Maribyrnong,-37.8223,144.8779,-0.052156233,-0.305017105
Yarraville,76 Kidman St,3,h,670000,PI,Biggin,2016-06-27 00:00:00.000,7,3013,3,1,1,463,119,1950,Maribyrnong,-37.8137,144.8636,-0.019079309,-0.345332865
